	temp	m2	m4	g2	g4	e1	cv	corr
114	1.140000e+00	8.188193e-01	6.949899e-01	8.107130e-01	8.217162e-01	-1.706999e+00	2.181530e+00	1.972009e+01
115	1.150000e+00	8.036253e-01	6.726852e-01	7.947010e-01	8.072826e-01	-1.685259e+00	2.305298e+00	1.846104e+01
116	1.160000e+00	7.896763e-01	6.533532e-01	7.797020e-01	7.942143e-01	-1.665232e+00	2.451221e+00	1.743784e+01
117	1.170000e+00	7.672637e-01	6.236869e-01	7.561980e-01	7.732268e-01	-1.634347e+00	2.796399e+00	1.595797e+01
118	1.180000e+00	7.372483e-01	5.844773e-01	7.241821e-01	7.453193e-01	-1.594206e+00	3.090771e+00	1.435215e+01
119	1.190000e+00	7.243971e-01	5.687534e-01	7.103894e-01	7.335811e-01	-1.577631e+00	3.255750e+00	1.373302e+01
120	1.200000e+00	6.970109e-01	5.351697e-01	6.812431e-01	7.084123e-01	-1.541572e+00	3.511255e+00	1.258936e+01
121	1.210000e+00	6.623413e-01	4.937241e-01	6.437442e-01	6.764020e-01	-1.495707e+00	3.744343e+00	1.137763e+01
122	1.220000e+00	6.371358e-01	4.659411e-01	6.169263e-01	6.529211e-01	-1.463075e+00	4.054818e+00	1.063906e+01
123	1.230000e+00	6.074047e-01	4.340240e-01	5.860425e-01	6.256382e-01	-1.424682e+00	4.308431e+00	9.836495e+00
124	1.240000e+00	5.614096e-01	3.851687e-01	5.360874e-01	5.831138e-01	-1.363461e+00	4.588129e+00	8.821539e+00
125	1.250000e+00	5.315121e-01	3.555211e-01	5.040141e-01	5.568080e-01	-1.326440e+00	4.656368e+00	8.185839e+00
126	1.260000e+00	4.948390e-01	3.181022e-01	4.631666e-01	5.225264e-01	-1.280159e+00	4.593702e+00	7.540029e+00
127	1.270000e+00	4.579046e-01	2.837416e-01	4.252381e-01	4.882490e-01	-1.229818e+00	4.633967e+00	6.963242e+00
128	1.280000e+00	4.305913e-01	2.575822e-01	3.958032e-01	4.620738e-01	-1.192008e+00	4.508690e+00	6.571404e+00
129	1.290000e+00	3.918661e-01	2.230188e-01	3.538428e-01	4.273430e-01	-1.143235e+00	4.324440e+00	5.981409e+00
130	1.300000e+00	3.701213e-01	2.026717e-01	3.316926e-01	4.069342e-01	-1.111352e+00	4.081526e+00	5.697003e+00
131	1.310000e+00	3.356228e-01	1.742233e-01	2.938895e-01	3.739236e-01	-1.065676e+00	3.819803e+00	5.261365e+00
132	1.320000e+00	3.040753e-01	1.493313e-01	2.613101e-01	3.435846e-01	-1.022225e+00	3.573528e+00	4.880726e+00
